City,Source_File,Line_Number,Matched_Text,Lat,Long
Oakville,da-161365-ESS1-S1.txt,23924,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23926,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23927,Alkaline slutions - containing other metals and non-metals (not cyanide),43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23929,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23931,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23934,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23936,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23937,Aliphatic solvents and residues,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23939,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23941,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23944,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23946,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23949,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23951,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23952,Waste oils/sludges (petroleum based),43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23954,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23956,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,23957,Waste crankcase oils and lubricants,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24010,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24012,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24013,HALOGENATED SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24015,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24017,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24020,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24022,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24023,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24025,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24027,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24028,ALIPHATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24030,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24032,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24033,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24035,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24037,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24040,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24042,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24043,ALKALINE WASTES - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24045,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24047,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24048,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24050,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24052,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24053,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24055,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24057,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24060,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24062,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24065,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24067,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24070,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24072,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24073,ACID WASTE - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24075,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24077,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24080,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24082,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24085,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24087,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24088,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24090,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24092,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24136,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24138,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24141,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24143,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24144,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24146,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24148,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24151,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24153,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24154,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24156,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24158,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24159,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24188,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24190,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24193,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24195,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24196,ACID WASTE - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24198,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24200,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24201,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24203,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24205,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24208,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24210,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24213,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24215,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24216,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24218,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24220,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24221,ALIPHATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24223,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24225,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24226,HALOGENATED SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24228,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24230,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24233,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24235,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24236,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24238,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24254,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24257,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24259,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24262,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24264,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24265,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24267,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24269,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24270,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24299,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24301,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24302,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24304,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24306,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24307,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24309,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24311,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24314,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24316,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24319,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24321,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24324,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24326,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24327,ALIPHATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24329,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24331,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24332,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24334,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24336,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24337,ACID WASTE - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24339,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24341,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24344,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24346,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24347,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24349,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24351,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24352,HALOGENATED SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24354,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24356,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24359,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24361,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24362,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24378,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24380,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24410,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24412,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24415,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24417,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24418,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24420,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24422,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24423,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24425,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24427,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24428,ACID WASTE - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24430,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24432,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24435,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24437,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24438,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24440,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24442,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24445,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24447,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24450,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24452,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24453,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24455,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24457,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24460,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24462,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24465,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24467,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24468,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24470,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24472,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24473,HALOGENATED SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24475,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24477,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24478,ALKALINE WASTES - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24480,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24482,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24483,ALIPHATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24485,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24487,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24529,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24531,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24532,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24534,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24536,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24537,WASTE COMPRESSED GASES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24539,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24541,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24542,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24544,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24546,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24547,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24549,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24551,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24552,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24554,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24556,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24557,ALKALINE WASTES - OTHER METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24559,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24561,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24564,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24566,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24569,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24571,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24574,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24576,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24577,HALOGENATED SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24579,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24581,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24584,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24586,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24587,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24589,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24591,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24592,EXPLOSIVE MANUFACTURING WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24594,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24596,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24597,ACID WASTE - HEAVY METALS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24599,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24601,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24602,ALIPHATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24604,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24606,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24609,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24625,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24628,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24630,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24631,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24633,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24635,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24638,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24640,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24643,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24645,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24646,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24675,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24677,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24678,AROMATIC SOLVENTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24680,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24682,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24685,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24687,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24688,WASTE OILS & LUBRICANTS,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24690,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24692,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24695,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24697,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24700,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24702,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24703,PATHOLOGICAL WASTES,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24705,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24707,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24759,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24761,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24764,Waste Class:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24766,Waste Class Desc:,43.467517,-79.687665
Oakville,da-161365-ESS1-S1.txt,24767,HALOGENATED SOLVENTS,43.467517,-79.687665
